id,display_name,about_me,age,creation_date,last_access_date,location,reputation,up_votes,down_votes,views,profile_image_url,website_url
353187,xnyhps,,,2010-05-28 19:03:47.650 UTC,2019-10-20 20:05:07.433 UTC,,3021,179,45,188,,https://blog.thijsalkema.de
354065,Mike Turley,"<p>Hi there!  My name is Mike Turley, and I like to make stuff.  My (work-in-progress) resume/portfolio site is at <a href=""http://www.miketurley.com/"" rel=""nofollow"">MikeTurley.com</a>.  Most of my work can be found on github at <a href=""http://www.github.com/"" rel=""nofollow"">github.com/mturley</a>.</p>

<p>I specialize in Javascript (mostly using jQuery), PHP, Java, and HTML/CSS.  I'm also moderately proficient with C++ and I'm beginning to learn Ruby and Python.</p>

<p>I want to boost my reputation here so I can list it on my resume, so I'll be answering questions whenever I can!</p>",,2010-03-11 15:45:00.480 UTC,2018-06-30 20:04:00.703 UTC,"Amherst, MA",982,63,3,153,,
354491,thorsten,"<p>I'm a C / C++ developer living and working in Bremen, Germany.</p>",,2010-05-31 10:17:51.753 UTC,2019-11-29 14:26:21.397 UTC,"Bremen, Germany",61,571,0,21,,
355558,PitchBlackCat,,,2010-06-01 15:18:52.787 UTC,2019-11-29 15:24:00.670 UTC,Netherlands,445,25,0,33,,http://www.pitchblackcat.nl
355933,vlfig,"<p>VP of Engineering @ Moneyfarm. Previously Technical Architect @ Beamly.</p>

<p>Spread across the full dev-arc-ops triangle. Developer, team lead, tech lead, platform engineer, data engineer, architect, quality assurer and occasional recruiter.</p>

<p>A Scala and functional programming lover, Continuous Delivery whiz, pragmatic agilist, AI and logic programming fan, Linux user since RH4.2. Searching the IT world for the perfect project since '07.</p>

<p>""Beauty is the ultimate defense against complexity."" - David Gelernter</p>",,2010-06-01 23:02:04.907 UTC,2019-11-26 10:06:36.740 UTC,"London, United Kingdom",215,55,0,82,,http://systemandmethod.tumblr.com/
356057,Ivan Wilson,"<p>SharePoint Consultant with a focus on InfoPath and workflows, but plenty of experience with Search, User Profiles, information architecture, deployments and upgrades</p>",,2010-06-02 04:09:39.713 UTC,2019-11-28 08:26:00.053 UTC,"Sydney, Australia",149,4,0,43,,http://www.sharepointgurus.net
356550,smdrager,"<p>Spencer Drager works as a systems developer for an e-commerce and mail-catalog company in Bethlehem, PA. His main experience is with .NET, C#, MVC 2-5, and MSSQL. He is also proficient in PHP, MySQL, and front-end technologies HTML (XHTML, HTML4 and 5), jQuery, and CSS.</p>",,2010-06-02 14:38:57.247 UTC,2019-09-11 15:06:45.823 UTC,"Easton, PA",6225,590,17,519,,
356926,Jack Knows Jack,<p>Jack of all trades.  I know Jack.  Do you know Jack?</p>,,2010-06-02 22:12:49.060 UTC,2011-10-20 19:37:26.837 UTC,USA,316,2,0,21,,http://NA
357712,Greg Mercer,,,2010-06-03 16:31:53.590 UTC,2019-10-25 20:37:19.810 UTC,,882,2,1,21,https://i.stack.imgur.com/1oarG.jpg,
360979,cactusbin,,,2010-06-08 02:51:19.280 UTC,2011-12-06 16:06:48.807 UTC,,631,30,0,32,,
362376,eAi,"<p>I'm a game developer, focusing on developing with Unity but I also do a fair amount of backend work with Node, MongoDB, Redis etc.</p>",,2010-06-09 11:58:46.360 UTC,2019-11-29 14:16:12.377 UTC,"London, United Kingdom",442,79,7,34,https://i.stack.imgur.com/oEF1x.jpg,http://www.fireboltgames.com
363291,Sameer,,,2010-06-10 09:33:21.187 UTC,2019-08-17 13:31:26.230 UTC,,1926,46,13,169,,
364029,BennyMcBenBen,"<p>Software developer. Experience with: Java, JavaScript, Python, Ruby, Scala.</p>",,2010-06-10 22:15:24.603 UTC,2019-11-16 11:15:37.070 UTC,Virginia,1257,841,1,142,,https://github.com/BennyMcBenBen
364244,dArignac,<p>Python lover</p>,,2010-06-11 05:54:18.987 UTC,2019-11-27 16:03:31.410 UTC,"Dresden, Germany",816,203,0,57,,
365183,J. K.,,,2010-06-12 10:28:50.980 UTC,2019-11-22 16:10:46.050 UTC,,7437,142,18,389,,
365266,Élodie Petit,,,2010-06-12 14:20:48.483 UTC,2019-11-26 07:08:44.180 UTC,,4630,58,1,1131,,
365985,Garrett,,,2010-06-14 02:46:36.010 UTC,2019-11-30 00:44:20.620 UTC,,9888,247,15,647,https://i.stack.imgur.com/O5mlI.jpg?s=128&g=1,http://pumpup.com
367229,Umarfaruk M,<p>Web designer. Wordpress theme developer.</p>,,2010-06-15 12:14:19.587 UTC,2019-11-29 12:34:20.093 UTC,India,324,57,0,119,,http://www.umarfarukm.com
367316,Konrad Eisele,,,2010-06-15 13:42:11.007 UTC,2019-11-30 13:10:21.657 UTC,,1798,40,3,231,,https://github.com/eiselekd
367454,Bob Kressin,"<p>I own <a href=""http://www.kstechnologies.com"" rel=""nofollow"">KS Technologies</a>, a company specializing in connecting hardware accessories with mobile devices.  On staff, we have engineers with expertise in iOS, Android, and Win8.  We are Apple MFi certified, and I have personal experience with 30-pin connector, Lightning, Classic Bluetooth, and Bluetooth Low Energy hardware and app development on iOS.</p>

<p>My current personal interest is in wirelessly connecting sensor technologies to iOS and pushing that data to the cloud.  You can connect with me on <a href=""http://twitter.com/macisv"" rel=""nofollow"">Twitter</a> as well.</p>",,2010-06-15 15:39:59.177 UTC,2015-11-14 01:13:06.500 UTC,Colorado,361,2,0,66,,http://www.kstechnologies.com
368084,Prabhat,,,2010-06-16 09:14:19.780 UTC,2019-11-14 08:14:15.347 UTC,,2183,25,0,338,,
368209,larsrc,,,2010-06-16 11:54:09.113 UTC,2018-04-09 18:34:56.427 UTC,Denmark,108,9,0,23,,http://1000words-programming.blogspot.com
368334,TrevorJ,,,2010-05-31 13:02:08.423 UTC,2019-11-29 11:59:23.683 UTC,"Dublin, Ireland",368,14,0,41,,http://www.dovetail.ie
368616,manu,,,2010-06-16 19:54:13.060 UTC,2010-08-13 15:27:51.163 UTC,,243,0,0,31,,
368654,Svavar,,,2010-06-16 20:42:24.767 UTC,2017-12-04 10:58:12.913 UTC,"London, United Kingdom",95,53,0,15,,http://svavar.com
368926,elias,,,2010-06-17 04:26:06.160 UTC,2019-11-30 23:57:54.427 UTC,"Uberlândia, Brazil",10950,193,11,495,https://i.stack.imgur.com/WqSUu.jpg?s=128&g=1,
369017,Kristoffer Schroeder,"<p>Hi nerds, I’m Kristoffer and I’m a developer, or a “nerd” if you will.
I am a software engineer focused mainly on .NET development.</p>

<p>P.S I always try to make everything exciting. D.S</p>",,2010-06-17 06:50:57.770 UTC,2019-11-29 20:44:29.730 UTC,Sweden,649,175,3,72,,http://www.WooCode.com
369775,Matthew,"<p>I love creating elegant software solutions to novel problems.</p>

<p>Data is the future.
Optimization is not our enemy.</p>",,2010-06-17 20:47:31.833 UTC,2019-11-29 17:36:39.697 UTC,"Irvine, CA",9366,1067,23,797,https://i.stack.imgur.com/xocl7.jpg,
370686,Paul,,,2010-06-18 21:03:36.220 UTC,2011-11-03 00:41:21.397 UTC,,211,0,0,25,,
371973,elprup,"<p>a coder for living
a writer for heart</p>",,2010-06-21 08:32:59.143 UTC,2019-12-01 05:39:02.240 UTC,"Beijing, China",619,433,3,78,,http://www.linkedin.com/pub/william-yao/2b/9b9/330
372215,Artistan,,,2010-06-21 13:49:13.923 UTC,2019-11-22 22:04:32.860 UTC,Minnesota,1040,323,7,214,,http://artistan.org
372630,GSTAR,,,2010-06-21 22:17:06.800 UTC,2019-11-29 20:15:35.173 UTC,,4136,267,31,597,,
373396,user373396,,,2010-06-22 16:25:41.700 UTC,2019-11-29 15:29:03.623 UTC,,100,22,0,18,,
376753,Rn2dy,<p>Ninja is too unreliable;</p>,,2010-06-26 01:03:35.847 UTC,2019-11-27 22:40:05.117 UTC,,3542,6,3,451,,http://rn2dy.com
377956,Heptic,,,2010-06-28 10:57:47.720 UTC,2016-10-19 23:45:24.613 UTC,Vanuatu,2507,200,35,243,,
378306,andrea,"<p>I'm an enthusiast Ruby on rails Developer! ... here more info 
 <a href=""http://cv.azaupa.info"" rel=""nofollow"">resume</a> </p>",,2010-06-28 17:58:02.803 UTC,2018-10-18 11:57:38.453 UTC,"Veneto, Italy",3387,63,4,165,,http://azaupa.info
378550,rhonda,,,2010-06-29 00:26:36.507 UTC,2011-07-28 23:01:57.897 UTC,,175,0,0,73,,
378647,gantzer89,,,2010-06-29 05:25:44.483 UTC,2019-11-07 14:50:25.570 UTC,"Como, Italy",446,132,6,90,https://i.stack.imgur.com/0B95w.jpg,https://sites.google.com/site/gantzer89/
382169,Rula,,,2010-07-02 15:14:21.243 UTC,2016-02-05 15:25:20.763 UTC,,121,5,0,20,,http://www.agileroute.com
382485,Maanu,,,2010-07-03 01:51:05.763 UTC,2019-11-28 09:43:12.997 UTC,,4375,113,6,428,,
384024,carlsb3rg,,,2010-07-05 22:24:40.630 UTC,2019-11-29 13:33:27.890 UTC,"Drammen, Norway",680,6,1,47,,http://creativescott.com
386258,user386258,,,2010-07-08 05:27:22.550 UTC,2012-02-07 12:16:40.540 UTC,,1583,16,0,84,,
386626,Abir,,,2010-07-08 12:14:07.677 UTC,2018-08-07 13:26:18.007 UTC,,93,241,0,44,,
388394,Star123,,,2010-07-10 10:52:44.547 UTC,2017-11-01 13:52:48.567 UTC,"Pune, Maharashtra, India",639,9,0,95,,
390411,Noushad,,,2010-06-02 05:32:38.110 UTC,2019-11-14 07:49:34.440 UTC,"Bangalore, India",2520,43,0,52,,
390528,Shaun Smith,,,2010-07-09 00:24:26.660 UTC,2011-01-11 21:52:28.830 UTC,,146,0,0,30,,http://onpersistence.blogspot.com
390804,jz3,,,2010-07-08 14:18:05.833 UTC,2012-12-11 17:19:52.613 UTC,,443,10,0,41,,
392083,nazgul,,,2010-07-14 21:26:10.950 UTC,2018-12-18 12:06:19.993 UTC,,285,19,0,18,,
393075,jharding,,,2010-07-15 18:18:04.093 UTC,2019-11-25 22:11:51.960 UTC,"San Francisco, CA, United States",1384,15,0,277,,http://thejakeharding.com
393865,Bojan Dević,"<p>I'm an engineer of Information Technology from Banja Luka, GNU/Linux user and supporter.<p><a href=""http://twitter.com/bojandevic"" rel=""nofollow"">@bojandevic</a></p><p><a href=""https://plus.google.com/101539437940581727719"" rel=""nofollow"">google</a></p></p>

<p><a href=""http://ba.linkedin.com/in/bojandevic"" rel=""nofollow"">linkedin</a></p>",,2010-07-16 12:44:26.323 UTC,2019-11-15 14:03:53.643 UTC,"Banja Luka, Bosnia and Herzegovina",1766,279,9,262,,http://bojandevic.com
394336,pcd6623,,,2010-07-16 21:41:14.470 UTC,2015-03-27 20:30:30.367 UTC,,596,7,1,23,,
394855,alhalama,,,2010-07-17 20:45:35.030 UTC,2019-11-13 23:24:54.270 UTC,,3088,474,15,350,,
395670,Dharmit,,,2010-07-19 09:25:28.100 UTC,2019-11-22 12:15:38.973 UTC,India,3106,297,3,248,https://i.stack.imgur.com/6AFVw.jpg,http://dharmitshah.com
396002,EdMelo,,,2010-07-19 16:19:52.893 UTC,2019-12-01 00:10:48.933 UTC,Brazil,2483,780,10,183,https://www.gravatar.com/avatar/ce65bbcea4f32201bc16f741bbb9c109?s=128&d=identicon&r=PG&f=1,http://Notavailable
396163,Eric,,,2010-07-19 19:46:27.643 UTC,2019-11-26 19:43:49.590 UTC,,402,71,1,36,,
397455,Paul Hoang,<p>Live Your Dreams. Live Now. Live for Others.</p>,,2010-07-21 02:38:22.860 UTC,2013-12-06 02:00:28.030 UTC,"Singapore, Singapore",924,36,0,91,,http://hunghuuhoang.blogspot.com
397865,Teodor,,,2010-07-21 11:31:51.330 UTC,2019-11-30 17:38:11.463 UTC,Romania,967,46,0,114,,http://Softacid.net
398287,BaronVonKaneHoffen,<p>Cormorants!</p>,,2010-07-21 17:37:40.380 UTC,2019-11-28 15:36:34.340 UTC,United Kingdom,1253,71,0,123,,http://kanec.co.uk/
398330,Emiel Mols,,,2010-07-21 18:31:42.417 UTC,2019-11-28 19:53:17.340 UTC,Europe,386,18,0,43,,http://intomylife.com
398358,Mr Aleph,,,2010-07-21 18:55:57.853 UTC,2012-03-12 18:15:07.083 UTC,0xA3A894E94F4CD,1717,20,0,263,,
402112,Rex,,,2010-07-26 09:49:17.090 UTC,2010-07-27 06:31:14.210 UTC,,181,0,0,15,,http://www.rorcraft.com
403083,Andrey Mishanin,,,2010-07-27 07:35:52.147 UTC,2012-08-27 11:17:42.387 UTC,,136,2,0,23,,
403406,basicallydan,"<p>Mobile &amp; Full-stack Web Developer. Read more at <a href=""http://danhough.com"" rel=""nofollow noreferrer"">http://danhough.com</a>. Get in touch if you'd like to work together :)</p>

<p>Founder of StreetScout (<a href=""http://streetscoutapp.com"" rel=""nofollow noreferrer"">http://streetscoutapp.com</a>) and Happily Ltd (<a href=""http://happilyltd.co"" rel=""nofollow noreferrer"">http://happilyltd.co</a>).</p>

<p>Twitter: <a href=""https://twitter.com/basicallydan"" rel=""nofollow noreferrer"">https://twitter.com/basicallydan</a>
GitHub: <a href=""https://github.com/basicallydan"" rel=""nofollow noreferrer"">https://github.com/basicallydan</a></p>",,2010-07-27 13:02:53.113 UTC,2019-11-28 17:52:09.583 UTC,"Vancouver, BC, Canada",1856,60,1,253,,https://danhough.com
404305,C J,<p>hieeeee StackOverFLow</p>,,2010-07-28 09:00:54.810 UTC,2019-07-04 02:39:54.920 UTC,"Mumbai, India",279,70,0,166,,http://aspspider.net/cjpurple/Home/HomePage.aspx
404730,Quad64Bit,,,2010-07-28 15:57:04.803 UTC,2019-12-01 00:15:56.067 UTC,,548,94,1,29,,
404981,AlexSC,"<p>I run a company named <strong>Inovativa</strong> that is based in Brazil and sells a Delphi component named  <strong>EverClassy Dataset</strong>, an in-memory dataset able to be loaded with objects, allowing a programmer to interoperate native Delphi objects and dataware components.</p>

<p>My next moves will be related to refactoring, workflow and object automatic persistence.</p>

<p>I have personal and professinal interest in object-oriented software development, besides object persistence and unit testing.</p>

<p>Also, I have personal interest in art and 3D modeling and rendering.</p>

<p>Finally, I´m very interested in movies, commic books and all about fantasy and entertainment culture.</p>",,2010-07-28 20:11:53.997 UTC,2019-11-29 19:03:43.930 UTC,Brazil,1254,231,5,301,https://i.stack.imgur.com/tdeAj.jpg,http://www.inovativa.com.br/public
405426,sule,,,2010-07-29 08:25:30.500 UTC,2018-04-16 05:06:27.797 UTC,Indonesia,93,3,0,33,,http://sulaeman.com
408056,Buteman,,,2010-08-01 18:22:06.677 UTC,2019-08-23 07:09:45.933 UTC,"Scotland, United Kingdom",43,7,0,22,,
411885,Mike Goodspeed,<p>Superhero secret identity.</p>,,2010-08-05 11:17:01.677 UTC,2019-06-17 22:11:17.340 UTC,"Chicago, IL, United States",203,176,0,41,,http://www.mikegoodspeed.com/
412536,Experiment.Fail.Learn.Repeat.,"<ul>
<li>Making your world a better place and things in it easy to use, single line of code at a time.</li>
<li>Passionate about Human Factors Science. </li>
</ul>

<p>""It is not how much you do, but how much love you put into the doing that matters."" - MT</p>

<p>""Let's get down to basics."" - MG</p>

<pre><code>// Infographic is awesome!
</code></pre>",,2010-08-06 00:21:24.703 UTC,2018-09-06 03:09:13.083 UTC,"Auckland, New Zealand",81,13,0,46,,http://about.me/mak1e
413254,loeschg,,,2010-08-06 16:12:04.993 UTC,2019-11-28 05:16:29.620 UTC,"Columbus, OH, USA",26421,850,7,1199,https://i.stack.imgur.com/VxL0m.jpg?s=128&g=1,http://about.me/gregloesch
413755,Mathias,<p>-</p>,,2010-08-07 10:14:55.333 UTC,2019-11-29 21:54:44.727 UTC,"Amsterdam, Niederlande",204,78,0,30,,
414104,canyon289,,,2010-08-08 00:46:37.650 UTC,2019-11-28 05:11:09.553 UTC,,2103,103,1,113,,
415009,amaseuk,,,2010-07-09 13:18:32.630 UTC,2014-11-03 20:44:28.310 UTC,,2052,330,27,115,https://www.gravatar.com/avatar/eb57d3f2b45dc86c7c8c83476b00a042?s=128&d=identicon&r=PG&f=1,
416566,Nan,<p>Using R to count trees</p>,,2010-08-10 20:02:06.647 UTC,2018-06-29 07:31:35.817 UTC,"Cape Canaveral, FL",406,160,0,22,,
418388,Srinivas HN,,,2010-08-12 12:25:49.950 UTC,2016-10-27 13:00:43.657 UTC,"Bangalore, India",177,24,0,39,https://i.stack.imgur.com/wff0C.jpg,
418463,Peter vd Merwe,,,2009-02-20 07:03:53.703 UTC,2019-11-28 15:11:17.833 UTC,"Belfast, United Kingdom",200,10,0,38,,http://support.vandermerwe.co.za
419525,sfinnie,<p>Software &amp; Systems architect/developer with particular interest in modelling and model-driven development.</p>,,2010-08-13 12:12:14.870 UTC,2019-02-18 17:57:53.473 UTC,"Scotland, United Kingdom",8654,207,4,461,,http://www.roperia.com
419527,Hugo,,,2010-08-13 12:17:32.767 UTC,2019-04-30 16:54:52.040 UTC,"Coimbra, Portugal",187,5,0,16,https://www.gravatar.com/avatar/ed9c014523eb0ce434de65fcedd6f26d?s=128&d=identicon&r=PG&f=1,
419861,Davido,"<p>I'm a mechanical engineer turned programmer, so now I enjoy making desktop and iOS applications for engineers and other techies.</p>",,2010-08-13 18:10:46.413 UTC,2019-08-30 21:47:44.127 UTC,Utah,2823,75,2,369,https://www.gravatar.com/avatar/acd3192f89681d3613c284149d0af99a?s=256&d=identicon&r=PG,http://icadprofessional.com
420723,esimran,,,2010-08-15 01:02:21.797 UTC,2014-09-04 18:07:09.177 UTC,,89,5,0,18,https://i.stack.imgur.com/pcbCj.jpg,
422277,Michael Warkentin,,,2008-11-25 16:13:24.253 UTC,2018-02-14 21:50:38.340 UTC,California,1933,28,2,112,,http://www.michaelwarkentin.com
423487,user423487,,,2010-08-18 01:30:10.560 UTC,2012-05-10 03:28:40.057 UTC,,53,0,0,29,,
424622,Scott,,,2010-08-18 22:52:59.650 UTC,2019-06-17 16:01:30.797 UTC,,584,5,7,24,,
424923,Wolfy,<p>Student of Computer Science</p>,,2010-08-19 07:40:15.267 UTC,2019-05-13 10:44:10.813 UTC,Slovenia,3135,222,11,155,,http://www.urosvovk.com/
425739,jmc,"<p>Doer of stuff, normally compensated for, mostly while banging on a keyboard.</p>",,2010-08-19 20:40:36.480 UTC,2019-11-25 22:13:56.640 UTC,"Huntsville, AL, USA",388,22,1,21,,
427171,tuan,<p>Android developer</p>,,2010-08-21 15:50:07.330 UTC,2018-10-12 09:19:16.077 UTC,,423,2,0,118,,
427425,Poliquin,,,2010-08-22 03:41:10.867 UTC,2017-11-03 10:57:27.237 UTC,,2319,63,5,112,,
427602,iSee,<p>iPhone Developer and a keen learner</p>,,2010-08-22 11:26:45.727 UTC,2018-10-09 15:52:44.717 UTC,onFarSideOfEarth,594,78,3,83,,http://www.google.com
428152,prokher,<p>I am interested in software development technologies and management of software development processes. I like and use agile methodologies. Currently work for DATADVANCE as a Head of Software Development. Mainly doing devops job and programming in Python and TypeScript.</p>,,2010-08-23 07:48:41.070 UTC,2019-11-29 11:53:22.290 UTC,"Moscow, Russia",414,620,1,66,,
428528,hakanw,,,2010-08-23 14:51:26.120 UTC,2019-07-02 10:01:23.957 UTC,"Stockholm, Sweden",284,10,3,42,,
428908,Jack Lawrence,"<p><a href=""http://jackhl.com"" rel=""nofollow noreferrer"">jackhl.com</a></p>",,2010-08-23 22:28:39.493 UTC,2019-11-27 19:50:00.173 UTC,"Mountain View, CA, USA",10022,781,120,921,,http://jackhl.com
430139,ivenhov,,,2010-08-24 23:45:03.620 UTC,2019-11-30 15:35:23.113 UTC,,201,13,0,31,,
430482,p.mesotten,<p>Curious JEE developer and Liferay expert</p>,,2010-08-25 09:12:06.603 UTC,2018-06-27 11:47:55.873 UTC,Belgium,1382,76,2,160,https://i.stack.imgur.com/XZdGp.png,
430615,Marc Polizzi,,,2010-08-25 11:43:53.800 UTC,2019-11-30 07:52:11.123 UTC,,8104,768,9,676,https://www.gravatar.com/avatar/522a3a02377ced5c3f0a4d826f9a8e0b?s=128&d=identicon&r=PG&f=1,http://www.icCube.com
430918,krishna,<p>I am an fresher trainee programmer expecting good knowledge from stackoverflow.com</p>,,2010-08-25 16:03:31.213 UTC,2010-11-22 12:29:04.930 UTC,"Mumbai, India",141,0,0,42,,
431033,Lack,,,2010-08-25 17:46:53.537 UTC,2019-07-15 23:02:04.250 UTC,"Ottawa, Canada",977,123,20,61,https://www.gravatar.com/avatar/847f3f4282d7fa43c368219840c123ad?s=128&d=identicon&r=PG&f=1,
432094,Rob,,,2010-08-26 16:43:47.283 UTC,2019-11-11 16:11:08.137 UTC,,827,40,0,27,https://www.gravatar.com/avatar/8b1172fd04d5d4af921c5a1752a9a28c?s=128&d=identicon&r=PG&f=1,
432098,tpinet,<p>Software Engineer</p>,,2010-08-26 16:47:37.383 UTC,2019-08-26 19:56:16.923 UTC,"Ottawa, Canada",91,11,0,50,,http://tim.pinet.ca
432863,Mario Michelli,<p>Developer/Creative at an Advertising agency. </p>,,2010-08-27 11:29:01.760 UTC,2019-11-29 15:13:16.590 UTC,Norway,441,6,0,60,,
433695,ae6rt,,,2009-06-11 02:55:02.883 UTC,2018-11-28 13:37:23.780 UTC,,2468,49,1,100,,http://www.petrovic.org
434308,lookitskris,<p>Dev :)</p>,,2010-08-29 16:35:56.820 UTC,2019-11-21 16:13:29.093 UTC,"London, United Kingdom",614,21,0,111,,http://www.lookitskris.com
435056,abx78,,,2010-08-30 14:39:39.193 UTC,2019-11-28 18:45:04.360 UTC,,2654,403,6,108,,
435141,Aaron Cyrman,"<p>iOS Developer, DBA &amp; Sysadmin</p>",,2010-08-30 16:09:47.427 UTC,2019-11-30 13:41:18.113 UTC,Costa Rica,441,0,1,79,https://i.stack.imgur.com/oewXM.png,http://www.iCyrman.com
436172,Lukas Fryc,<p>Former QA at @status-im. Passionate about test automation that actually works. Worked at @basecrm (now Zendesk Sell) and @testmunk (acquired by Snapchat)</p>,,2010-08-31 17:04:59.547 UTC,2019-11-30 17:40:49.183 UTC,"Kraków, Poland",1640,7,1,69,,
436210,teacurran,<p>Senior full stack developer available for architecture freelance and team leadership work. I have an expertise in building and managing globally distributed teams of developers.  Email me and let's talk about an engagement.</p>,,2010-08-31 17:40:10.760 UTC,2019-12-01 05:50:50.237 UTC,New York,2503,22,5,178,https://i.stack.imgur.com/fef6k.jpg?s=128&g=1,http://www.approachingpi.com
438054,Tatyana Maximovskaya,"<p>Java, Flex developer</p>",,2010-09-02 14:02:59.353 UTC,2015-03-30 09:23:16.450 UTC,,231,1,0,57,,
